signal_date,execution_date,regime,buy_turnover,sell_turnover,one_way_turnover,cost_rate,holding_count,target_exposure
2016-08-31,2016-09-01,RISK_ON,0.7531430706833335,0.006373801993653452,0.3797584363384935,0.0005912017939549334,32,0.9985242734591746
2016-09-30,2016-10-10,RISK_ON,0.13697798702910186,0.11625357296999114,0.12661577999954648,0.0003112418741692928,33,1.0198305159449383
2016-10-31,2016-11-01,RISK_ON,0.09953827584716675,0.10214597644273457,0.10084212614495065,0.0002574428507059586,32,0.9973922994044322
2016-11-30,2016-12-01,RISK_ON,0.06555719382408695,0.06760593974602251,0.06658156678505472,0.0001701415525950068,32,0.9956828252258559
2016-12-30,2017-01-03,RISK_ON,0.2563828639043056,0.2544415163458357,0.25541219012507066,0.0006477762891384446,32,0.9976134341599845
2017-01-26,2017-02-03,RISK_ON,0.20864961542530636,0.211451781107699,0.21005069826650266,0.0005349298564381131,32,0.9955332417674236
2017-02-28,2017-03-01,RISK_ON,0.167699502407696,0.16876136863950988,0.16823043552360295,0.00042783623934585847,32,0.995044380240629
2017-03-31,2017-04-05,RISK_ON,0.23751204032594392,0.23941296246761387,0.2384625013967789,0.0006066452146186534,32,0.9937004142796165
2017-04-28,2017-05-02,RISK_ON,0.15465024589909315,0.15505822427271362,0.15485423508590337,0.0003935337463050049,32,0.993870803103767
2017-05-31,2017-06-01,RISK_ON,0.13713098532062648,0.14069433332065803,0.13891265932064228,0.0003546198286744471,32,0.9910618798426083
2017-06-30,2017-07-03,RISK_ON,0.21416771097564186,0.17817640243670838,0.19617205670617513,0.0004802813697642181,33,1.0278814170795256
2017-07-31,2017-08-01,RISK_ON,0.11171388731400422,0.08805165239206168,0.09988276985303295,0.00024187111796573243,33,1.0236622349219424
2017-08-31,2017-09-01,RISK_ON,0.1698743158781517,0.1844183003257197,0.1771463081019357,0.0004572236148027007,32,0.9854560155524321
2017-09-29,2017-10-09,RISK_ON,0.16016585773989328,0.12254107384691548,0.14135346579340438,0.00034022541116875826,33,1.0238752823582549
2017-10-31,2017-11-01,RISK_ON,0.14862010875684392,0.1309666222730414,0.13979336551494265,0.0003462484051660531,33,1.0176534864838025
2017-11-30,2017-12-01,RISK_ON,0.18194034343599708,0.1654539876581777,0.1736971655470874,0.0004329476226006923,33,1.0164863557778192
2017-12-29,2018-01-02,RISK_ON,0.13164450778010156,0.13584749287055034,0.13374600032532596,0.00034181633337155236,33,0.9957970149095511
2018-01-31,2018-02-01,RISK_ON,0.15717749867693223,0.16147114496116288,0.15932432181904754,0.0004068306005624961,33,0.9921481967209749
2018-02-28,2018-03-01,RISK_ON,0.21195835655288636,0.16249308982993962,0.187225723191413,0.00045082070354471565,34,1.041545608895973
2018-03-30,2018-04-02,RISK_OFF,0.05844257088323804,0.7681419161418142,0.4132922435125261,0.0014046119711511042,34,0.29030065474142386
2018-04-27,2018-05-02,RISK_OFF,0.08027391505959555,0.07710357704380227,0.07868874605169891,0.0001982842459634186,34,0.2907323380812108
2018-05-31,2018-06-01,RISK_OFF,0.04793989081663542,0.05919886019738931,0.053569375507012365,0.00014169569847818838,34,0.28937451750411564
2018-06-29,2018-07-02,RISK_OFF,0.06452558299304562,0.0840192213318979,0.07427240216247177,0.00019839872066210442,34,0.2448912153874759
2018-07-31,2018-08-01,RISK_OFF,0.06584367518357317,0.06535361108611243,0.06559864313484279,0.00016637552151377034,34,0.24487476723261525
2018-08-31,2018-09-03,RISK_OFF,0.0804180273581671,0.0713472890594604,0.07588265820881375,0.00018820658270103362,34,0.2453348288378249
2018-09-28,2018-10-08,RISK_OFF,0.07996064120051517,0.08032882433282128,0.08014473276666823,0.00020375171279349036,34,0.2433781494832864
2018-11-30,2018-12-03,RISK_OFF,0.12294823566195656,0.12442164187116078,0.12368493876655867,0.00031489644757166116,32,0.2302569975000109
2019-01-31,2019-02-01,RISK_OFF,0.11469240654601072,0.11354228371185669,0.1141173451289337,0.00028928299521041465,32,0.23024013875390967
2019-02-28,2019-03-01,RISK_ON,0.7882473353189666,0.05087882802671766,0.4195630816728421,0.0006970059738028947,32,0.97974805445899
2019-03-29,2019-04-01,RISK_ON,0.3337377881655492,0.3353465573196279,0.3345421727425886,0.0008505415033432146,32,0.9791835516997652
2019-04-30,2019-05-06,RISK_ON,0.12435402085330918,0.1246696813358502,0.12451185109457968,0.000316417932021503,32,0.9794862781057586
2019-05-31,2019-06-03,RISK_ON,0.2545607521726737,0.25502652196855735,0.25479363707061553,0.0006474087230573053,32,0.97938351764099
2019-06-28,2019-07-01,RISK_ON,0.20361410375698552,0.20726517206479356,0.20543963791088954,0.0005236422144475635,32,0.9775826651957813
2019-07-31,2019-08-01,RISK_ON,0.12483810059291123,0.12529309219992812,0.1250655963964197,0.00031789411065041444,32,0.9776043271396501
2019-08-30,2019-09-02,RISK_ON,0.3896519075854081,0.3882208473000156,0.3889363774427118,0.0009871828685617918,32,0.9785595727054138
2019-09-30,2019-10-08,RISK_ON,0.09784608988624194,0.09926069467244994,0.09855339227934594,0.0002510329187826427,32,0.9782965543446388
2019-10-31,2019-11-01,RISK_ON,0.09594630228776409,0.09761161704283573,0.09677895966529991,0.00024665121492739757,32,0.9774795211921896
2019-11-29,2019-12-02,RISK_ON,0.055866485744604136,0.04952265797080149,0.052694571857702814,0.00013067229863166383,32,0.9836581471626213
2019-12-31,2020-01-02,RISK_ON,0.13184284568643825,0.13981443439181956,0.1358286400391289,0.0003489905400520781,32,0.9765884799747383
2020-01-23,2020-02-03,RISK_ON,0.35679618377785327,0.35018126432953467,0.35348872405369397,0.0008945538993722234,32,0.980304392268906
2020-02-28,2020-03-02,RISK_ON,0.4914367729811252,0.49552541315878584,0.4934810930699556,0.0012554862964865175,32,0.9783204090380875
2020-03-31,2020-04-01,RISK_OFF,0.087518269538545,0.8352983414817226,0.46140830551013373,0.0015458671319673286,32,0.2303230885380119
2020-04-30,2020-05-06,RISK_ON,0.7553553897051133,0.019934530132933732,0.38764495991902354,0.00061690776840823,32,0.9797925383164827
2020-05-29,2020-06-01,RISK_OFF,0.045937853817625295,0.7982959711985348,0.4221169125080801,0.0014483560164609782,32,0.22872994927601287
2020-06-30,2020-07-01,RISK_ON,0.7719105168708239,0.04161532683590041,0.4067629218533621,0.0006680302264900781,32,0.9780411651590679
2020-07-31,2020-08-03,RISK_ON,0.31653333548651946,0.32455299872805293,0.3205431671072862,0.0008181894760732738,32,0.9738483709351959
2020-08-31,2020-09-01,RISK_ON,0.12396084122209983,0.12633161589744096,0.1251462285597704,0.00031905680787948734,32,0.973080759010258
2020-09-30,2020-10-09,RISK_ON,0.17729668307442625,0.1757581732619027,0.17652742816816447,0.00044761041264087604,32,0.9739270841852327
2020-10-30,2020-11-02,RISK_ON,0.4904927594174915,0.49198754280650014,0.4912401511119958,0.0012484973755189739,32,0.9734099921974513
2020-11-30,2020-12-01,RISK_ON,0.46956926893921674,0.4739090333855041,0.4717391511623604,0.0012003873261755393,32,0.9719114558611838
2020-12-31,2021-01-04,RISK_ON,0.40838227078739736,0.41064634679853557,0.40951430879296646,0.001041298382339704,32,0.971417803186665
2021-01-29,2021-02-01,RISK_ON,0.14625710794273095,0.1485421360161839,0.14739962197945744,0.0003755375538645484,32,0.9708598388948564
2021-02-26,2021-03-01,RISK_ON,0.27020930469797483,0.27036165834655806,0.27028548152226645,0.0006866012998908485,32,0.9709428920423491
2021-03-31,2021-04-01,RISK_ON,0.26995244999189255,0.27062579034777307,0.2702891201698328,0.0006868710354093156,32,0.970932148403035
2021-04-30,2021-05-06,RISK_ON,0.3485563418081654,0.3479336120024439,0.34824497690530465,0.0008842308764366131,32,0.9714726976841117
2021-05-31,2021-06-01,RISK_ON,0.3406116293535926,0.3423838252507415,0.3414977273021671,0.0008682903252960789,32,0.9710718733118777
2021-06-30,2021-07-01,RISK_ON,0.3922401266068107,0.3929796225701642,0.39260987458848745,0.000997598829436435,32,0.9711121421551162
2021-07-30,2021-08-02,RISK_OFF,0.12790266557317484,0.8749963240585307,0.5014494948158528,0.0016472285460749439,32,0.2227772501831784
2021-08-31,2021-09-01,RISK_OFF,0.14683723088649117,0.1516277752142172,0.14923250305035415,0.00038144582991176263,32,0.2226589400119216
2021-09-30,2021-10-08,RISK_OFF,0.0747133350208109,0.08827433540954009,0.0814938352151755,0.00021377484164091038,32,0.2222598956754001
2021-10-29,2021-11-01,RISK_OFF,0.06701670383054341,0.0628735710799128,0.0649451374552281,0.00016288908276096412,32,0.22236059938915836
2021-11-30,2021-12-01,RISK_OFF,0.1191462159623053,0.10353080540266969,0.11133851068248751,0.00027499211185370045,33,0.23254424250924577
2021-12-31,2022-01-04,RISK_OFF,0.09433823724709851,0.10504612959060525,0.09969218341885189,0.00025857209205563714,32,0.22245174019076097
2022-01-28,2022-02-07,RISK_OFF,0.10775726631354826,0.10078865795992017,0.10427296213673423,0.0002613690196504909,32,0.2226299302232173
2022-02-28,2022-03-01,RISK_OFF,0.04533262792302911,0.04347254447957155,0.04440258620130033,0.00011185252722957407,32,0.22266912744623168
2022-03-31,2022-04-01,RISK_OFF,0.0743602248917216,0.07223354055922791,0.07329688272547476,0.00018511073995645906,32,0.2227025722394463
2022-04-29,2022-05-05,RISK_OFF,0.018830361879847435,0.02027216852324678,0.019551265201547107,4.999009162959839e-05,32,0.22264219170534424
2022-05-31,2022-06-01,RISK_OFF,0.07293188627337491,0.06860264032047772,0.0707672632969263,0.0001761688805318057,32,0.22274132410112257
2022-06-30,2022-07-01,RISK_OFF,0.04286061667925137,0.04686985783353328,0.044865237256392326,0.00011506501846324962,32,0.22260507269673244
2022-07-29,2022-08-01,RISK_OFF,0.09107344266802536,0.08681934454301023,0.0889463936055178,0.0002220178628233973,32,0.2227011602766635
2022-08-31,2022-09-01,RISK_OFF,0.02812476327159296,0.03190132358078173,0.030013043426187345,7.75211495885865e-05,32,0.22257044672798362
2022-09-30,2022-10-10,RISK_OFF,0.03825655585854732,0.03823502859231755,0.03824579222543243,9.636863277497486e-05,32,0.22254604060295394
2022-10-31,2022-11-01,RISK_OFF,0.10955473691857756,0.09628258521991963,0.10291866106924859,0.0002527189500451775,32,0.2229017959859306
2022-11-30,2022-12-01,RISK_OFF,0.09773329422751652,0.10219431729665873,0.09996380576208762,0.00025413930205503193,32,0.2227525402280153
2022-12-30,2023-01-03,RISK_OFF,0.05071094714304955,0.0473708008975196,0.04904087402028457,0.00012191292940835215,32,0.222825952795871
2023-01-31,2023-02-01,RISK_ON,0.7835751293710916,0.03681260129989303,0.41019386533549235,0.0006603072766098414,32,0.9727161738763725
2023-02-28,2023-03-01,RISK_ON,0.18467283241130975,0.18600199683127222,0.185337414621291,0.0004677148670556346,32,0.9723939426548683
2023-03-31,2023-04-03,RISK_ON,0.21156547069543158,0.2138925043868089,0.21272898754112024,0.0005372405654493117,32,0.9715372838867241
2023-04-28,2023-05-04,RISK_ON,0.18994112816558317,0.1929416612691194,0.1914413947173513,0.0004839325812394934,32,0.9704517377214341
2023-05-31,2023-06-01,RISK_OFF,0.0560368949181824,0.8062917625180854,0.4311643287181339,0.001461661542169649,32,0.22053209985616945
2023-06-30,2023-07-03,RISK_OFF,0.03645957589025892,0.035434726634871294,0.035947151262565105,9.007439655397026e-05,32,0.22057233530457954
2023-07-31,2023-08-01,RISK_ON,0.7879619880874326,0.04259943499588965,0.4152807115416611,0.0006738261165392147,32,0.9704306724481405
2023-08-31,2023-09-01,RISK_OFF,0.03500960980923104,0.7839156634694405,0.4094626366393358,0.0010143410394265109,32,0.22114603109363004
2023-09-28,2023-10-09,RISK_OFF,0.04051278709026075,0.040967351711353295,0.04074006940080702,8.240858134490333e-05,32,0.22113651715950108
2023-10-31,2023-11-01,RISK_OFF,0.031087065633387152,0.02945232160872353,0.030269693621055343,6.073609510836588e-05,32,0.22116118722900208
2023-11-30,2023-12-01,RISK_OFF,0.04495367697907787,0.046509697784186066,0.04573168738163197,9.276701371217364e-05,32,0.22109492053596652
2023-12-29,2024-01-02,RISK_OFF,0.03606384357778036,0.03605929221079738,0.03606156789428887,7.284322930471777e-05,32,0.22107201623965447
2024-01-31,2024-02-01,RISK_OFF,0.03899666426340993,0.04766217186187536,0.04332941806264265,8.96918013861545e-05,32,0.22081929947933404
2024-02-29,2024-03-01,RISK_OFF,0.0036867508756179275,0.010572505891157847,0.007129628383387886,1.612328808832851e-05,32,0.2206246078048476
2024-03-29,2024-04-01,RISK_OFF,0.022971826775391217,0.024604237975243314,0.023788032375317267,4.84599281981039e-05,32,0.2205580732444318
2024-04-30,2024-05-06,RISK_ON,0.7606660238481008,0.015902375767428915,0.3882841998077649,0.000598143171591517,32,0.9704012476352694
2024-05-31,2024-06-03,RISK_ON,0.18046438897719339,0.18220708578492917,0.18133573738106126,0.0003667338637116777,32,0.9699147645468285
2024-06-28,2024-07-01,RISK_OFF,0.020517819683729635,0.7721479862615094,0.3963329029726195,0.0009885000056491363,32,0.2193947836458235
2024-07-31,2024-08-01,RISK_OFF,0.03660774341559637,0.038186370260387535,0.03739705683799196,7.593671152394153e-05,32,0.21935477933945075
2024-08-30,2024-09-02,RISK_OFF,0.042788649391541776,0.03881883997154433,0.04080374468154306,8.143111190171761e-05,32,0.21942801174850934
2024-09-30,2024-10-08,RISK_ON,0.7278096040565641,0.010538007263241219,0.3691738056599027,0.0005664131882346728,32,0.9686146988987585
2024-10-31,2024-11-01,RISK_ON,0.21504458336633195,0.20931180965478755,0.21217819651055975,0.0004271667635234446,32,0.9709728065109292
2024-11-29,2024-12-02,RISK_ON,0.12804736302156924,0.12867059637389688,0.12835897969773305,0.00025944094732750273,32,0.9708749048411808
2024-12-31,2025-01-02,RISK_ON,0.13303587737660277,0.13639533224640207,0.13471560481150244,0.00027296538543668475,32,0.9695591411174131
2025-01-27,2025-02-05,RISK_ON,0.14575461795166647,0.1454639183259672,0.1456092681388168,0.0002940580467339852,32,0.9697680868595462
2025-02-28,2025-03-03,RISK_ON,0.1917836271064183,0.19091172549804727,0.19134767630223276,0.00038630433072841755,32,0.9702188321756988
2025-03-31,2025-04-01,RISK_ON,0.07408367621514308,0.07530771171833682,0.07469569396673996,0.00015119131068861314,32,0.9698628254919341
2025-04-30,2025-05-06,RISK_ON,0.3301215767592779,0.32996289381149196,0.3300422352853849,0.0006666456445395311,32,0.969971383733766
2025-05-30,2025-06-03,RISK_ON,0.12038903211159105,0.12314427770532607,0.12176665490845856,0.0002466574543135201,32,0.9691130889673879
2025-06-30,2025-07-01,RISK_ON,0.04733712007243046,0.049353079225534564,0.04834509964898251,9.816109107922071e-05,32,0.968419987351967
2025-07-31,2025-08-01,RISK_ON,0.22290601989436093,0.2223223054107165,0.2226141626525387,0.000449534679937217,32,0.9686556801714392
2025-08-29,2025-09-01,RISK_ON,0.21580925661982378,0.21656431999597445,0.2161867883078991,0.00043688607822599387,32,0.9685263084016478
2025-09-30,2025-10-09,RISK_ON,0.5230688795867706,0.5219487979369698,0.5225088387618702,0.0010551878338865277,32,0.9690927403533276
2025-10-31,2025-11-03,RISK_ON,0.48058693711070666,0.4818536769997508,0.4812203070552287,0.0009723817052238233,32,0.9689985724274185
2025-11-28,2025-12-01,RISK_ON,0.35868114015033276,0.35926427276880385,0.35897270645956836,0.0007252706502029458,32,0.9691355519800523
