date,nav,cash,dividend_receivables,holdings_value,gross_exposure,positions,stale_positions,benchmark_nav,cumulative_fees,cumulative_notional,cumulative_dividends,cumulative_cash_interest,cumulative_delist_writeoff,benchmark_matched_nav
2021-09-13,964101.7555694191,690675.9279979536,0,273425.8275714656,0.28360681431388374,16,0,760357.9956750461,11863.575668731055,13521622.961796675,0.0,0.0,0.0,844322.9420420487
2021-09-14,964165.0005806335,690675.9279979536,0,273489.0725826799,0.28365380657665545,16,0,758035.7122330876,11863.575668731055,13521622.961796675,0.0,0.0,0.0,843591.5969350252
2021-09-15,962280.9923309444,690675.9279979536,0,271605.0643329908,0.28225130341094934,16,0,753573.5170638786,11863.575668731055,13521622.961796675,0.0,0.0,0.0,842183.0226473749
2021-09-16,962265.2691043252,690675.9279979536,0,271589.3411063716,0.28223957553738427,16,0,751424.0813973913,11863.575668731055,13521622.961796675,0.0,0.0,0.0,841505.0045876327
2021-09-17,963019.6072075075,690675.9279979536,0,272343.67920955387,0.2828018008888477,16,0,753486.905683526,11863.575668731055,13521622.961796675,0.0,0.0,0.0,842157.0108096958
2021-09-20,963860.0271388476,690675.9279979536,0,273184.0991408941,0.28342714859938983,16,0,757975.7334991243,11863.575668731055,13521622.961796675,0.0,0.0,0.0,843575.8477157886
2021-09-21,966341.8876219831,690675.9279979536,0,275665.95962402946,0.2852675260744419,16,0,766221.5232834965,11863.575668731055,13521622.961796675,0.0,0.0,0.0,846176.860827676
2021-09-22,968616.7023494191,690675.9279979536,0,277940.7743514655,0.2869460888680826,16,0,774767.9976548286,11863.575668731055,13521622.961796675,0.0,0.0,0.0,848869.3014126483
2021-09-23,969588.7980547859,690675.9279979536,0,278912.8700568324,0.28766098640619053,16,0,783218.9302431362,11863.575668731055,13521622.961796675,0.0,0.0,0.0,851526.1946381557
2021-09-24,970859.7151585063,690675.9279979536,0,280183.7871605527,0.28859348347233543,16,0,793020.8819928879,11863.575668731055,13521622.961796675,0.0,0.0,0.0,854591.7443434314
2021-09-27,970325.8710993121,690675.9279979536,0,279649.94310135854,0.28820208904100897,16,0,797899.0169767396,11863.575668731055,13521622.961796675,0.0,0.0,0.0,856108.8450255652
2021-09-28,967798.906042865,690675.9279979536,0,277122.9780449114,0.28634355372234455,16,0,787122.4954135368,11863.575668731055,13521622.961796675,0.0,0.0,0.0,852776.4476729451
2021-09-29,967063.0281943273,690675.9279979536,0,276387.10019637365,0.2858005033161446,16,0,786336.8058331853,11863.575668731055,13521622.961796675,0.0,0.0,0.0,852532.7051640353
2021-09-30,967610.4285839132,690675.9279979536,0,276934.5005859596,0.2862045430734454,16,0,788703.5262898589,11863.575668731055,13521622.961796675,0.0,0.0,0.0,853266.0570250067
2021-10-01,968014.7734693371,686057.7783293418,0,281956.99513999536,0.2912734421701743,14,0,786130.1429728481,12057.5090305482,13723972.873592028,0.0,0.0,0.0,852469.2526838287
2021-10-04,971001.7571177604,686057.7783293418,0,284943.97878841864,0.29345361808017967,14,0,792746.6619745697,12057.5090305482,13723972.873592028,0.0,0.0,0.0,854559.1008135732
2021-10-05,971908.1019063217,686057.7783293418,0,285850.32357698,0.29411250201156564,14,0,790323.0429216286,12057.5090305482,13723972.873592028,0.0,0.0,0.0,853792.4254495836
2021-10-06,969594.1112444664,686057.7783293418,0,283536.3329151246,0.2924278619547389,14,0,783906.7356931337,12057.5090305482,13723972.873592028,0.0,0.0,0.0,851753.7584657719
2021-10-07,971300.6814217786,686057.7783293418,0,285242.9030924368,0.2936710624715114,14,0,794305.9739964018,12057.5090305482,13723972.873592028,0.0,0.0,0.0,855057.9859694826
2021-10-08,972456.300496068,686057.7783293418,0,286398.5221667262,0.2945104289217202,14,0,799225.2200713533,12057.5090305482,13723972.873592028,0.0,0.0,0.0,856613.1186243927
2021-10-11,973893.1623698231,686057.7783293418,0,287835.38404048135,0.2955512936758659,14,0,800948.0331836612,12057.5090305482,13723972.873592028,0.0,0.0,0.0,857156.937638214
2021-10-12,974805.313804999,686057.7783293418,0,288747.5354756572,0.2962104651938926,14,0,807801.5721692825,12057.5090305482,13723972.873592028,0.0,0.0,0.0,859324.6604981697
2021-10-13,976471.9678762953,686057.7783293418,0,290414.1895469536,0.29741170161655356,14,0,815710.2919237006,12057.5090305482,13723972.873592028,0.0,0.0,0.0,861816.7243511755
2021-10-14,977883.1463879256,686057.7783293418,0,291825.36805858376,0.2984256034440508,14,0,818365.1084059523,12057.5090305482,13723972.873592028,0.0,0.0,0.0,862650.926939202
2021-10-15,973783.455708563,686057.7783293418,0,287725.6773792212,0.2954719303275293,14,0,800606.5493250595,12057.5090305482,13723972.873592028,0.0,0.0,0.0,857064.5299641254
2021-10-18,972144.1046331846,686057.7783293418,0,286086.32630384277,0.29428386690859026,14,0,795896.6350836896,12057.5090305482,13723972.873592028,0.0,0.0,0.0,855574.7449120019
2021-10-19,971435.4190552742,686057.7783293418,0,285377.6407259324,0.29376902996131593,14,0,792775.5241111723,12057.5090305482,13723972.873592028,0.0,0.0,0.0,854587.3816760255
2021-10-20,970442.5488806111,686057.7783293418,0,284384.77055126935,0.2930464774852487,14,0,785925.733848851,12057.5090305482,13723972.873592028,0.0,0.0,0.0,852418.2319737625
2021-10-21,970455.3011434264,686057.7783293418,0,284397.52281408466,0.29305576720431836,14,0,787474.0349569644,12057.5090305482,13723972.873592028,0.0,0.0,0.0,852910.3430621545
2021-10-22,972871.1711345416,686057.7783293418,0,286813.39280519984,0.2948112775001074,14,0,796112.2694079285,12057.5090305482,13723972.873592028,0.0,0.0,0.0,855652.184891796
2021-10-25,971948.97358097,686057.7783293418,0,285891.19525162823,0.29414218546711757,14,0,792788.1751479809,12057.5090305482,13723972.873592028,0.0,0.0,0.0,854598.9133030156
2021-10-26,971192.7316969422,686057.7783293418,0,285134.95336760045,0.29359255280812374,14,0,784873.511988673,12057.5090305482,13723972.873592028,0.0,0.0,0.0,852089.3686722531
2021-10-27,975157.7542956781,686057.7783293418,0,289099.97596633626,0.29646482806788826,14,0,799474.6999021729,12057.5090305482,13723972.873592028,0.0,0.0,0.0,856743.286378001
2021-10-28,974730.5418123966,686057.7783293418,0,288672.7634830548,0.29615647720066496,14,0,796376.4079774496,12057.5090305482,13723972.873592028,0.0,0.0,0.0,855758.9546196751
2021-10-29,971591.8727993115,686057.7783293418,0,285534.0944699698,0.2938827531021852,14,0,787729.8996007006,12057.5090305482,13723972.873592028,0.0,0.0,0.0,853007.2927333855
2021-11-01,970361.5185722855,691180.2603456279,0,279181.2582266577,0.28770850129900377,17,0,789558.8401904553,12264.392457180618,13923065.441442072,0.0,0.0,0.0,853589.3277478386
2021-11-02,970024.0914412239,691180.2603456279,0,278843.83109559596,0.2874607275797663,17,0,792732.2340041366,12264.392457180618,13923065.441442072,0.0,0.0,0.0,854576.3822679501
2021-11-03,969877.4954337827,691180.2603456279,0,278697.23508815473,0.28735302798577256,17,0,787859.7184743771,12264.392457180618,13923065.441442072,0.0,0.0,0.0,853066.4546779016
2021-11-04,970364.3078469886,691180.2603456279,0,279184.0475013607,0.2877105487533902,17,0,793627.4415514515,12264.392457180618,13923065.441442072,0.0,0.0,0.0,854860.9988235803
2021-11-05,970253.123205309,691180.2603456279,0,279072.8628596811,0.2876289250559086,17,0,790296.5533394482,12264.392457180618,13923065.441442072,0.0,0.0,0.0,853828.7255801556
2021-11-08,969367.3911785512,691180.2603456279,0,278187.13083292334,0.28697801614174895,17,0,783900.1877933998,12264.392457180618,13923065.441442072,0.0,0.0,0.0,851841.0453992514
2021-11-09,970548.3940291689,691180.2603456279,0,279368.13368354103,0.28784565035831167,17,0,785302.5193983943,12264.392457180618,13923065.441442072,0.0,0.0,0.0,852278.3631895443
2021-11-10,972505.8873331947,691180.2603456279,0,281325.6269875669,0.28927909913123295,17,0,790911.3904997127,12264.392457180618,13923065.441442072,0.0,0.0,0.0,854030.5467571558
2021-11-11,971446.0288154685,691180.2603456279,0,280265.76846984064,0.2885036946536107,17,0,786553.919136076,12264.392457180618,13923065.441442072,0.0,0.0,0.0,852669.4243843657
2021-11-12,971736.8083548422,691180.2603456279,0,280556.5480092144,0.28871660062378285,17,0,789039.9126580805,12264.392457180618,13923065.441442072,0.0,0.0,0.0,853446.9300502443
2021-11-15,970682.3756099297,691180.2603456279,0,279502.1152643018,0.2879439477704293,17,0,788518.1946850541,12264.392457180618,13923065.441442072,0.0,0.0,0.0,853284.0060358437
2021-11-16,974905.1210900522,691180.2603456279,0,283724.8607444242,0.2910281776212113,17,0,808964.782558492,12264.392457180618,13923065.441442072,0.0,0.0,0.0,859655.0512076928
2021-11-17,974790.2119472879,691180.2603456279,0,283609.95160165994,0.29094460338815575,17,0,803967.0991724292,12264.392457180618,13923065.441442072,0.0,0.0,0.0,858109.44667427
2021-11-18,978354.2165348151,691180.2603456279,0,287173.95618918724,0.29352759086204444,17,0,814191.7401867013,12264.392457180618,13923065.441442072,0.0,0.0,0.0,861284.5859604725
2021-11-19,978685.6476283211,691180.2603456279,0,287505.3872826932,0.2937668371651447,17,0,813954.7499564158,12264.392457180618,13923065.441442072,0.0,0.0,0.0,861210.9992556705
2021-11-22,976818.4846673959,691180.2603456279,0,285638.224321768,0.2924168909631425,17,0,813173.030617177,12264.392457180618,13923065.441442072,0.0,0.0,0.0,860968.0235065664
2021-11-23,979007.3022548613,691180.2603456279,0,287827.04190923343,0.293998871352958,17,0,818619.1052301408,12264.392457180618,13923065.441442072,0.0,0.0,0.0,862654.1497879844
2021-11-24,981364.2821100854,691180.2603456279,0,290184.02176445746,0.295694501067959,17,0,825380.7687956106,12264.392457180618,13923065.441442072,0.0,0.0,0.0,864749.0052380132
2021-11-25,984171.3654447546,691180.2603456279,0,292991.1050991267,0.2977033425136503,17,0,834996.8551542799,12264.392457180618,13923065.441442072,0.0,0.0,0.0,867728.052055774
2021-11-26,984248.8722052206,691180.2603456279,0,293068.61185959267,0.29775864635025606,17,0,837621.0781520556,12264.392457180618,13923065.441442072,0.0,0.0,0.0,868539.9159840103
2021-11-29,984366.1485410735,691180.2603456279,0,293185.88819544564,0.29784231063814587,17,0,833257.1155537658,12264.392457180618,13923065.441442072,0.0,0.0,0.0,867192.5437727715
2021-11-30,982736.3902604526,691180.2603456279,0,291556.12991482473,0.29667786072067015,17,0,829384.1535685644,12264.392457180618,13923065.441442072,0.0,0.0,0.0,865992.0328086315
2021-12-01,986326.4533305805,64741.404990680036,0,921585.0483399004,0.9343610781480469,20,0,833347.1653331012,12460.097701283647,14582623.987393336,0.0,0.0,0.0,867219.666117508
2021-12-02,991056.8479687299,64741.404990680036,0,926315.4429780499,0.9346743780405997,20,0,837866.1978404941,12460.097701283647,14582623.987393336,0.0,0.0,0.0,871613.699580033
2021-12-03,999984.8506197484,64741.404990680036,0,935243.4456290683,0.9352576142022991,20,0,848627.957573667,12460.097701283647,14582623.987393336,0.0,0.0,0.0,882077.5857625859
2021-12-06,999464.6716508536,64741.404990680036,0,934723.2666601735,0.935223918536566,20,0,851983.15188477,12460.097701283647,14582623.987393336,0.0,0.0,0.0,885339.243456776
2021-12-07,1003563.7672273063,64741.404990680036,0,938822.3622366262,0.9354884989824307,20,0,860306.1086770517,12460.097701283647,14582623.987393336,0.0,0.0,0.0,893427.8172885069
2021-12-08,1011017.8667051755,64741.404990680036,0,946276.4617144954,0.9359641336491243,20,0,872287.61701467,12460.097701283647,14582623.987393336,0.0,0.0,0.0,905067.9092263157
2021-12-09,1011118.1623197953,64741.404990680036,0,946376.7573291153,0.9359704855442962,20,0,873739.6172063795,12460.097701283647,14582623.987393336,0.0,0.0,0.0,906478.0008725357
2021-12-10,1000840.6234378266,64741.404990680036,0,936099.2184471466,0.9353129724408096,20,0,862290.6394645813,12460.097701283647,14582623.987393336,0.0,0.0,0.0,895360.5784932745
2021-12-13,997313.0102402881,64741.404990680036,0,932571.605249608,0.9350841668303499,20,0,853340.7061681653,12460.097701283647,14582623.987393336,0.0,0.0,0.0,886668.5517507197
2021-12-14,988529.6203529338,64741.404990680036,0,923788.2153622537,0.9345073696754119,20,0,842521.0634109805,12460.097701283647,14582623.987393336,0.0,0.0,0.0,876156.1374770246
2021-12-15,998424.1253942682,64741.404990680036,0,933682.7204035881,0.9351564096419301,20,0,854830.3057440126,12460.097701283647,14582623.987393336,0.0,0.0,0.0,888118.4403117099
2021-12-16,994759.9292863403,64741.404990680036,0,930018.5242956602,0.9349175584131875,20,0,848488.3029961939,12460.097701283647,14582623.987393336,0.0,0.0,0.0,881956.7245891849
2021-12-17,1002785.8326214467,64741.404990680036,0,938044.4276307666,0.935438452673952,20,0,858101.9138625341,12460.097701283647,14582623.987393336,0.0,0.0,0.0,891299.1851152013
2021-12-20,1004963.904735278,64741.404990680036,0,940222.4997445979,0.935578377804789,20,0,862792.705789116,12460.097701283647,14582623.987393336,0.0,0.0,0.0,895856.8881671007
2021-12-21,1012966.5749020558,64741.404990680036,0,948225.1699113757,0.9360873235161388,20,0,876373.0728343445,12460.097701283647,14582623.987393336,0.0,0.0,0.0,909049.2895615782
2021-12-22,1016782.3307301133,64741.404990680036,0,952040.9257394333,0.9363271734431187,20,0,884479.8453765253,12460.097701283647,14582623.987393336,0.0,0.0,0.0,916920.8848766913
2021-12-23,1018411.2811672128,64741.404990680036,0,953669.8761765327,0.9364290182287855,20,0,883824.3948367733,12460.097701283647,14582623.987393336,0.0,0.0,0.0,916284.6587836047
2021-12-24,1014548.9564271686,64741.404990680036,0,949807.5514364885,0.9361870074573108,20,0,882393.5166223954,12460.097701283647,14582623.987393336,0.0,0.0,0.0,914895.5317427054
2021-12-27,1016198.6221369831,64741.404990680036,0,951457.217146303,0.9362905995143606,20,0,883229.1058347141,12460.097701283647,14582623.987393336,0.0,0.0,0.0,915706.613497682
2021-12-28,1016289.6070971097,64741.404990680036,0,951548.2021064296,0.9362963032008121,20,0,884782.6118642578,12460.097701283647,14582623.987393336,0.0,0.0,0.0,917214.6317036814
2021-12-29,1009263.7946231079,64741.404990680036,0,944522.3896324278,0.9358528411148875,20,0,880724.8710296801,12460.097701283647,14582623.987393336,0.0,0.0,0.0,913276.1211900241
2021-12-30,1012201.1875620189,64741.404990680036,0,947459.7825713388,0.936038995225232,20,0,880624.7782159102,12460.097701283647,14582623.987393336,0.0,0.0,0.0,913178.9869597107
2021-12-31,1017178.1448593378,64741.404990680036,0,952436.7398686578,0.9363519504249347,20,0,893633.2993800306,12460.097701283647,14582623.987393336,0.0,0.0,0.0,925805.6001991174
2022-01-03,1008289.2915521275,67888.36608846845,0,940400.925463659,0.9326697539513057,20,0,880206.2601701459,12661.713240805824,14748014.300919667,0.0,0.0,0.0,912780.5370777509
2022-01-04,1008972.0783205946,67888.36608846845,0,941083.7122321262,0.9327153173540077,20,0,882415.1702465916,12661.713240805824,14748014.300919667,0.0,0.0,0.0,914916.963042838
2022-01-05,1007244.6026280142,67888.36608846845,0,939356.2365395457,0.932599920703134,20,0,875399.2644980868,12661.713240805824,14748014.300919667,0.0,0.0,0.0,908132.0924473386
2022-01-06,1010533.2491832548,67888.36608846845,0,942644.8830947863,0.9328192653301235,20,0,877031.946131188,12661.713240805824,14748014.300919667,0.0,0.0,0.0,909711.6655411919
2022-01-07,1013763.0777070281,67888.36608846845,0,945874.7116185597,0.9330333017828769,20,0,883845.3644903707,12661.713240805824,14748014.300919667,0.0,0.0,0.0,916304.1773169985
2022-01-10,1010378.2102341257,67888.36608846845,0,942489.8441456573,0.9328089566849058,20,0,883546.240865751,12661.713240805824,14748014.300919667,0.0,0.0,0.0,916014.8354779389
2022-01-11,1014953.2856184148,67888.36608846845,0,947064.9195299463,0.9331118317951906,20,0,889874.5617540323,12661.713240805824,14748014.300919667,0.0,0.0,0.0,922134.8777810325
2022-01-12,1003590.8397757387,67888.36608846845,0,935702.4736872702,0.9323545379273901,20,0,877390.3202247376,12661.713240805824,14748014.300919667,0.0,0.0,0.0,910063.3700995749
2022-01-13,1007840.4150718201,67888.36608846845,0,939952.0489833517,0.9326397661046063,20,0,886334.889532326,12661.713240805824,14748014.300919667,0.0,0.0,0.0,918713.4340492446
2022-01-14,1006027.9686109166,67888.36608846845,0,938139.6025224482,0.9325184108129657,20,0,881695.4443280586,12661.713240805824,14748014.300919667,0.0,0.0,0.0,914228.4365977332
2022-01-17,1007497.5546066443,67888.36608846845,0,939609.1885181759,0.9326168428121158,20,0,886807.8837289189,12661.713240805824,14748014.300919667,0.0,0.0,0.0,919171.7906546611
2022-01-18,1008052.544047048,67888.36608846845,0,940164.1779585795,0.9326539410178801,20,0,888425.1497454381,12661.713240805824,14748014.300919667,0.0,0.0,0.0,920735.1249575743
2022-01-19,990830.0378170444,67888.36608846845,0,922941.671728576,0.9314833387186795,20,0,868146.3800398702,12661.713240805824,14748014.300919667,0.0,0.0,0.0,901134.2255411536
2022-01-20,981778.1197438682,67888.36608846845,0,913889.7536553998,0.9308516204188991,20,0,862414.2847334626,12661.713240805824,14748014.300919667,0.0,0.0,0.0,895591.9894785593
2022-01-21,982161.6755439983,67888.36608846845,0,914273.3094555298,0.9308786243864926,20,0,864283.0672329778,12661.713240805824,14748014.300919667,0.0,0.0,0.0,897398.4708046917
2022-01-24,992384.5037493885,67888.36608846845,0,924496.13766092,0.931590662861043,20,0,876613.4436482697,12661.713240805824,14748014.300919667,0.0,0.0,0.0,909316.3427061321
2022-01-25,995873.6133943751,67888.36608846845,0,927985.2473059066,0.9318303395376899,20,0,879040.998290768,12661.713240805824,14748014.300919667,0.0,0.0,0.0,911662.1968790547
2022-01-26,998453.2963552414,67888.36608846845,0,930564.930266773,0.9320064680678721,20,0,881240.700533262,12661.713240805824,14748014.300919667,0.0,0.0,0.0,913788.0123326358
2022-01-27,993454.3937983019,67888.36608846845,0,925566.0277098335,0.9316643355625929,20,0,870264.0267905473,12661.713240805824,14748014.300919667,0.0,0.0,0.0,903179.8393819408
2022-01-28,993527.1645301444,67888.36608846845,0,925638.798441676,0.9316693407969635,20,0,881704.4991974066,12661.713240805824,14748014.300919667,0.0,0.0,0.0,914241.6605138923
2022-01-31,1003713.3365253885,67888.36608846845,0,935824.9704369201,0.9323627936204559,20,0,896322.8376025159,12661.713240805824,14748014.300919667,0.0,0.0,0.0,928363.7112000918
2022-02-01,999609.7841188338,65317.678919533995,0,934292.1051992999,0.9346568231351275,20,0,896714.7735530552,12908.21597917188,14987750.901664399,0.0,0.0,0.0,928742.2006074837
2022-02-02,996322.3710943201,65317.678919533995,0,931004.6921747861,0.9344412202169147,20,0,895104.095969438,12908.21597917188,14987750.901664399,0.0,0.0,0.0,927183.0012397923
2022-02-03,990509.3227950323,65317.678919533995,0,925191.6438754983,0.9340564723457426,20,0,882314.5035315595,12908.21597917188,14987750.901664399,0.0,0.0,0.0,914803.5723540555
2022-02-04,995096.6749274433,65317.678919533995,0,929778.9960079093,0.9343604691229658,20,0,889516.8604897391,12908.21597917188,14987750.901664399,0.0,0.0,0.0,921778.7008009494
2022-02-07,1009406.4542488415,65317.678919533995,0,944088.7753293075,0.9352910032974371,20,0,911579.6519525581,12908.21597917188,14987750.901664399,0.0,0.0,0.0,943140.97083397
2022-02-08,1014648.4213792245,65317.678919533995,0,949330.7424596905,0.9356253086850056,20,0,917647.1913028905,12908.21597917188,14987750.901664399,0.0,0.0,0.0,949012.3664925488
2022-02-09,1024492.825764079,65317.678919533995,0,959175.146844545,0.9362438884129625,20,0,928310.5537239274,12908.21597917188,14987750.901664399,0.0,0.0,0.0,959330.2890300412
2022-02-10,1026775.7114377372,65317.678919533995,0,961458.0325182033,0.9363856408055531,20,0,933018.5762236447,12908.21597917188,14987750.901664399,0.0,0.0,0.0,963885.4360041337
2022-02-11,1020287.1648724279,65317.678919533995,0,954969.485952894,0.9359810833965544,20,0,924950.2644249026,12908.21597917188,14987750.901664399,0.0,0.0,0.0,956080.4424967255
2022-02-14,1031896.4510505651,65317.678919533995,0,966578.7721310311,0.9367013241948505,20,0,936313.186578684,12908.21597917188,14987750.901664399,0.0,0.0,0.0,967073.8710035823
2022-02-15,1024192.2335703624,65317.678919533995,0,958874.5546508285,0.9362251765063334,20,0,926133.9211501306,12908.21597917188,14987750.901664399,0.0,0.0,0.0,957225.6886251025
2022-02-16,1019416.1628723203,65317.678919533995,0,954098.4839527863,0.9359263848284551,20,0,924546.052787872,12908.21597917188,14987750.901664399,0.0,0.0,0.0,955689.1787166082
2022-02-17,1025114.8764134403,65317.678919533995,0,959797.1974939064,0.9362825763020235,20,0,927036.1198215637,12908.21597917188,14987750.901664399,0.0,0.0,0.0,958098.2011767064
2022-02-18,1030986.0250857562,65317.678919533995,0,965668.3461662222,0.9366454274546535,20,0,934600.0800917102,12908.21597917188,14987750.901664399,0.0,0.0,0.0,965417.5011997333
2022-02-21,1035813.5856035,65317.678919533995,0,970495.906683966,0.9369407006942493,20,0,938274.5345602725,12908.21597917188,14987750.901664399,0.0,0.0,0.0,968972.6472034197
2022-02-22,1036123.4807050542,65317.678919533995,0,970805.8017855203,0.9369595611566616,20,0,941716.3338744104,12908.21597917188,14987750.901664399,0.0,0.0,0.0,972302.9156078098
2022-02-23,1028180.4674824418,65317.678919533995,0,962862.7885629078,0.936472554201046,20,0,935452.8137551937,12908.21597917188,14987750.901664399,0.0,0.0,0.0,966243.638577726
2022-02-24,1020134.5450910194,65317.678919533995,0,954816.8661714854,0.9359715056863346,20,0,924826.693996789,12908.21597917188,14987750.901664399,0.0,0.0,0.0,955965.0254065963
2022-02-25,1017594.0836225642,65317.678919533995,0,952276.4047030302,0.9358116561694152,20,0,925505.1422017348,12908.21597917188,14987750.901664399,0.0,0.0,0.0,956621.4139196359
2022-02-28,1010761.0815915104,65317.678919533995,0,945443.4026719765,0.9353777266367568,20,0,919773.9516611779,12908.21597917188,14987750.901664399,0.0,0.0,0.0,951077.7797894059
2022-03-01,1003441.3157917786,67304.21522570643,0,936137.1005660722,0.9329266055059741,20,0,909175.2450991131,13231.586016557922,15321085.91844028,0.0,0.0,0.0,940826.577070866
2022-03-02,997140.0688012419,67304.21522570643,0,929835.8535755355,0.932502747275396,20,0,899037.140047365,13231.586016557922,15321085.91844028,0.0,0.0,0.0,931039.201799293
2022-03-03,994634.9783005137,67304.21522570643,0,927330.7630748072,0.9323327485016604,20,0,895241.2096679042,13231.586016557922,15321085.91844028,0.0,0.0,0.0,927373.4868318869
2022-03-04,981283.2649632926,67304.21522570643,0,913979.0497375862,0.9314120421403251,20,0,880596.9063781227,13231.586016557922,15321085.91844028,0.0,0.0,0.0,913230.0725065896
2022-03-07,971720.9632622104,67304.21522570643,0,904416.7480365039,0.9307370965840273,20,0,870138.8197977779,13231.586016557922,15321085.91844028,0.0,0.0,0.0,903128.3105483493
2022-03-08,962806.5091164969,67304.21522570643,0,895502.2938907904,0.930095803685969,20,0,857581.7669554156,13231.586016557922,15321085.91844028,0.0,0.0,0.0,890997.8955799803
2022-03-09,963148.17180186,67304.21522570643,0,895843.9565761535,0.9301206011741749,20,0,859144.274923059,13231.586016557922,15321085.91844028,0.0,0.0,0.0,892507.8055922743
2022-03-10,965859.7964299633,67304.21522570643,0,898555.5812042569,0.9303167856510043,20,0,862459.9583995502,13231.586016557922,15321085.91844028,0.0,0.0,0.0,895711.5528777672
2022-03-11,973067.8239328664,67304.21522570643,0,905763.60870716,0.9308329660375761,20,0,878339.322836229,13231.586016557922,15321085.91844028,0.0,0.0,0.0,911053.9495697529
2022-03-14,964499.0583533292,67304.21522570643,0,897194.8431276227,0.9302184749245752,20,0,866736.6856905131,13231.586016557922,15321085.91844028,0.0,0.0,0.0,899851.5712543712
2022-03-15,961434.8901317706,67304.21522570643,0,894130.6749060642,0.9299960757441599,20,0,861606.6557022097,13231.586016557922,15321085.91844028,0.0,0.0,0.0,894897.1997981615
2022-03-16,971291.9785696102,67304.21522570643,0,903987.7633439037,0.9307065056536108,20,0,868868.9888937083,13231.586016557922,15321085.91844028,0.0,0.0,0.0,901912.098277155
2022-03-17,964688.620343424,67304.21522570643,0,897384.4051177176,0.9302321870431658,20,0,867331.6147000461,13231.586016557922,15321085.91844028,0.0,0.0,0.0,900426.839074151
2022-03-18,964664.0158197838,67304.21522570643,0,897359.8005940773,0.930230407559558,20,0,864938.5011256819,13231.586016557922,15321085.91844028,0.0,0.0,0.0,898115.7433858506
2022-03-21,973287.5725302004,67304.21522570643,0,905983.3573044939,0.9308485825512602,20,0,878504.4163560022,13231.586016557922,15321085.91844028,0.0,0.0,0.0,911219.2252114268
2022-03-22,972159.4452660108,67304.21522570643,0,904855.2300403044,0.9307683368675289,20,0,875990.5290876871,13231.586016557922,15321085.91844028,0.0,0.0,0.0,908792.0352614677
2022-03-23,965007.2902977506,67304.21522570643,0,897703.0750720442,0.930255226149701,20,0,867078.5093030224,13231.586016557922,15321085.91844028,0.0,0.0,0.0,900186.4017995817
2022-03-24,956235.2209834445,67304.21522570643,0,888931.005757738,0.9296154191470932,20,0,857016.4093705907,13231.586016557922,15321085.91844028,0.0,0.0,0.0,890468.6730891472
2022-03-25,958716.8535894915,67304.21522570643,0,891412.638363785,0.92979760919638,20,0,859764.3282485004,13231.586016557922,15321085.91844028,0.0,0.0,0.0,893122.8919700225
2022-03-28,960564.3423581255,67304.21522570643,0,893260.127132419,0.9299326320395375,20,0,862284.6953840397,13231.586016557922,15321085.91844028,0.0,0.0,0.0,895557.2476463373
2022-03-29,954415.5173832171,67304.21522570643,0,887111.3021575107,0.9294812228009046,20,0,851858.2739559487,13231.586016557922,15321085.91844028,0.0,0.0,0.0,885487.2484122257
2022-03-30,951826.1146080336,67304.21522570643,0,884521.8993823271,0.9292893794436154,20,0,844488.907821157,13231.586016557922,15321085.91844028,0.0,0.0,0.0,878367.1545249146
2022-03-31,953120.0685739126,67304.21522570643,0,885815.8533482061,0.9293853760456339,20,0,848715.4874866557,13231.586016557922,15321085.91844028,0.0,0.0,0.0,882452.437751953
2022-04-01,950942.7170928293,57414.03501159508,0,893528.6820812342,0.9396240867303572,14,0,853289.9573165138,13739.336477565925,15970152.77924,0.0,0.0,0.0,886872.8806210785
2022-04-04,946925.6462592427,57414.03501159508,0,889511.6112476476,0.9393679585737224,14,0,848517.252570721,13739.336477565925,15970152.77924,0.0,0.0,0.0,882211.8339643083
2022-04-05,946098.1725701991,57414.03501159508,0,888684.137558604,0.9393149287503406,14,0,853435.837198169,13739.336477565925,15970152.77924,0.0,0.0,0.0,887015.6690814939
2022-04-06,948774.8904756533,57414.03501159508,0,891360.8554640582,0.9394861356598386,14,0,857993.9555019991,13739.336477565925,15970152.77924,0.0,0.0,0.0,891465.6406238017
2022-04-07,934736.8407193049,57414.03501159508,0,877322.8057077097,0.9385773273176935,14,0,844486.980112275,13739.336477565925,15970152.77924,0.0,0.0,0.0,878280.9827538823
2022-04-08,938622.2480098981,57414.03501159508,0,881208.212998303,0.9388315851948678,14,0,842270.0986953222,13739.336477565925,15970152.77924,0.0,0.0,0.0,876117.0037491592
2022-04-11,943502.8631613359,57414.03501159508,0,886088.8281497408,0.9391480012904025,14,0,845575.0051650533,13739.336477565925,15970152.77924,0.0,0.0,0.0,879344.4393967647
2022-04-12,942065.6424302817,57414.03501159508,0,884651.6074186866,0.9390551651332045,14,0,841376.4604355127,13739.336477565925,15970152.77924,0.0,0.0,0.0,875243.9120969691
2022-04-13,929820.0321938067,57414.03501159508,0,872405.9971822116,0.9382525294963445,14,0,825483.1136794093,13739.336477565925,15970152.77924,0.0,0.0,0.0,859718.4260291457
2022-04-14,928937.6110043167,57414.03501159508,0,871523.5759927216,0.9381938740218279,14,0,823531.3966761434,13739.336477565925,15970152.77924,0.0,0.0,0.0,857811.2770012069
2022-04-15,927497.680548177,57414.03501159508,0,870083.6455365819,0.938097920657158,14,0,829273.9121003622,13739.336477565925,15970152.77924,0.0,0.0,0.0,863423.1308685043
